618	-0.18	299	10/26/2013
619	-0.182	299	10/26/2013
620	-0.184	299	10/26/2013
621	-0.182	299	10/26/2013
622	-0.187	299	10/26/2013
623	-0.189	299	10/26/2013
624	-0.192	299	10/26/2013
625	-0.196	300	10/27/2013
626	-0.201	300	10/27/2013
627	-0.203	300	10/27/2013
628	-0.208	300	10/27/2013
629	-0.209	300	10/27/2013
630	-0.215	300	10/27/2013
631	-0.218	300	10/27/2013
632	-0.216	300	10/27/2013
633	-0.221	300	10/27/2013
634	-0.223	300	10/27/2013
635	-0.223	300	10/27/2013
636	-0.223	300	10/27/2013
637	-0.219	300	10/27/2013
638	-0.214	300	10/27/2013
639	-0.204	300	10/27/2013
640	-0.191	300	10/27/2013
641	-0.18	300	10/27/2013
642	-0.153	300	10/27/2013
643	-0.111	300	10/27/2013
644	-0.103	300	10/27/2013
645	-0.1	300	10/27/2013
646	-0.102	300	10/27/2013
647	-0.098	300	10/27/2013
648	-0.112	300	10/27/2013
649	-0.123	300	10/27/2013
650	-0.14	300	10/27/2013
651	-0.154	300	10/27/2013
652	-0.168	300	10/27/2013
653	-0.185	300	10/27/2013
654	-0.197	300	10/27/2013
655	-0.209	300	10/27/2013
656	-0.22	300	10/27/2013
657	-0.229	300	10/27/2013
658	-0.235	300	10/27/2013
659	-0.242	300	10/27/2013
660	-0.248	300	10/27/2013
661	-0.251	300	10/27/2013
662	-0.249	300	10/27/2013
663	-0.249	300	10/27/2013
664	-0.251	300	10/27/2013
665	-0.251	300	10/27/2013
666	-0.251	300	10/27/2013
667	-0.248	300	10/27/2013
668	-0.245	300	10/27/2013
669	-0.243	300	10/27/2013
670	-0.243	300	10/27/2013
671	-0.243	300	10/27/2013
672	-0.242	300	10/27/2013
673	-0.245	301	10/28/2013
674	-0.249	301	10/28/2013
675	-0.249	301	10/28/2013
676	-0.253	301	10/28/2013
677	-0.254	301	10/28/2013
678	-0.254	301	10/28/2013
679	-0.258	301	10/28/2013
680	-0.259	301	10/28/2013
681	-0.259	301	10/28/2013
682	-0.258	301	10/28/2013
683	-0.258	301	10/28/2013
684	-0.257	301	10/28/2013
685	-0.255	301	10/28/2013
686	-0.253	301	10/28/2013
